country,kl_divergence,clarity,pred_num_caps,pred_eci,actual_eci,best_rho,best_nu
BEL,0.4979500891564363,0.17649594285250436,65,66.09094288113101,1.5318094,1,1
GBR,0.3668701131435065,0.14565190965035235,38,65.47339986007252,1.6140696,1,1
LUX,0.6782535661540141,0.0014935557387949494,29,65.13533567271492,1.6206082,1,1
NIU,2.1976996842098315,0.08543179726574357,26,65.58073908943585,1.7066593,1,1
AUT,0.41462211086722495,0.16265925731789832,41,65.9400494775978,1.7231672,1,1
FIN,0.46403996486906296,0.14728386099139523,35,65.80221059523078,1.7800996,1,1
CZE,0.7860503611008246,0.09429088021464926,41,65.82247795513489,1.7814329,1,1
SWE,0.5471242635118457,0.10323557885475465,36,66.24167456387666,1.8912748,1,1
USA,0.4903717140897569,0.15442919244900044,28,65.89373566183248,1.8995748,1,1
S19,0.684652673143298,0.12353327482831788,29,66.05658706269118,1.9637338,1,1
SGP,0.8937795708249616,0.19466628380358597,33,66.72513698666647,1.9750595,1,1
KOR,0.8120594585041412,0.11337652496688588,23,65.99840259898346,2.0764391,1,1
CHE,0.7232176140258328,0.03672220591421549,43,64.83667402893364,2.2117128,1,1
DEU,0.4826562247824805,0.1754010366878066,22,66.64120206179793,2.2165966,1,1
JPN,0.7191425687163611,0.13292935492888502,43,66.2160022822838,2.5282195,1,1
